message_id,email_length,word_count,communication_time_category
<8663436.1075857629504.JavaMail.evans@thyme>,37,5,Night
<13703177.1075857629525.JavaMail.evans@thyme>,220,30,Morning
<25244624.1075857629547.JavaMail.evans@thyme>,1459,181,Morning
<24160708.1075857629569.JavaMail.evans@thyme>,112,19,Morning
<26852619.1075857629591.JavaMail.evans@thyme>,1650,190,Morning
<4860757.1075857629613.JavaMail.evans@thyme>,775,141,Morning
<23256762.1075857629663.JavaMail.evans@thyme>,56112,8898,Morning
<822061.1075857629715.JavaMail.evans@thyme>,58031,9341,Morning
<25508731.1075857629741.JavaMail.evans@thyme>,549,89,Morning
<278896.1075857629765.JavaMail.evans@thyme>,335,51,Morning
<23341652.1075857629787.JavaMail.evans@thyme>,2300,355,Afternoon
<18285299.1075857629809.JavaMail.evans@thyme>,1531,179,Evening
<29532705.1075857629831.JavaMail.evans@thyme>,513,89,Night
<19020274.1075857629852.JavaMail.evans@thyme>,66,11,Night
<676855.1075857629878.JavaMail.evans@thyme>,552,101,Morning
<950330.1075857629900.JavaMail.evans@thyme>,1370,183,Morning
<288786.1075857629921.JavaMail.evans@thyme>,112,19,Morning
<21793348.1075857629943.JavaMail.evans@thyme>,1459,181,Morning
<627647.1075857629975.JavaMail.evans@thyme>,24328,3812,Morning
<12781990.1075857630000.JavaMail.evans@thyme>,1017,159,Morning
<11437093.1075857630021.JavaMail.evans@thyme>,512,64,Morning
<23435644.1075857630044.JavaMail.evans@thyme>,1130,187,Morning
<20954478.1075857630067.JavaMail.evans@thyme>,465,84,Afternoon
<28163301.1075857630088.JavaMail.evans@thyme>,310,63,Afternoon
<21787850.1075857630110.JavaMail.evans@thyme>,1089,170,Afternoon
<8882118.1075857630132.JavaMail.evans@thyme>,534,92,Afternoon
<31651112.1075857630156.JavaMail.evans@thyme>,153,19,Afternoon
<21838589.1075857630507.JavaMail.evans@thyme>,0,0,Afternoon
<22799044.1075857630536.JavaMail.evans@thyme>,20749,3228,Evening
<25488647.1075857630560.JavaMail.evans@thyme>,1531,179,Evening
<893627.1075852726854.JavaMail.evans@thyme>,193,39,Evening
<31814042.1075857630582.JavaMail.evans@thyme>,1531,179,Evening
<8739676.1075857630612.JavaMail.evans@thyme>,20749,3228,Evening
<20001230.1075857630634.JavaMail.evans@thyme>,0,0,Afternoon
<12378767.1075857630658.JavaMail.evans@thyme>,153,19,Afternoon
<12474422.1075857630682.JavaMail.evans@thyme>,163,27,Afternoon
<9526868.1075857630704.JavaMail.evans@thyme>,534,92,Afternoon
<29887033.1075857630725.JavaMail.evans@thyme>,1089,170,Afternoon
<1522864.1075857630747.JavaMail.evans@thyme>,310,63,Afternoon
<26313569.1075857630769.JavaMail.evans@thyme>,465,84,Afternoon
<4755072.1075857630791.JavaMail.evans@thyme>,1130,187,Morning
<25400164.1075857630813.JavaMail.evans@thyme>,512,64,Morning
<21087348.1075857630854.JavaMail.evans@thyme>,1017,159,Morning
<13162448.1075857630886.JavaMail.evans@thyme>,24328,3812,Morning
<30454197.1075857630909.JavaMail.evans@thyme>,1459,181,Morning
<4393993.1075857630931.JavaMail.evans@thyme>,112,19,Morning
<30102065.1075857630952.JavaMail.evans@thyme>,1370,183,Morning
<25242254.1075857630974.JavaMail.evans@thyme>,552,101,Morning
<17886490.1075857630996.JavaMail.evans@thyme>,66,11,Night
<4081281.1075857631018.JavaMail.evans@thyme>,513,89,Night
<8847335.1075857631040.JavaMail.evans@thyme>,1531,179,Evening
<17476737.1075857631062.JavaMail.evans@thyme>,2300,355,Afternoon
<29576124.1075857631086.JavaMail.evans@thyme>,335,51,Morning
<10577195.1075857631107.JavaMail.evans@thyme>,549,89,Morning
<33104587.1075857631156.JavaMail.evans@thyme>,58031,9341,Morning
<22761703.1075857631208.JavaMail.evans@thyme>,56112,8898,Morning
<1864054.1075857631234.JavaMail.evans@thyme>,775,141,Morning
<22886818.1075857631256.JavaMail.evans@thyme>,1650,190,Morning
<24302329.1075857631277.JavaMail.evans@thyme>,112,19,Morning
<24699490.1075857631299.JavaMail.evans@thyme>,1459,181,Morning
<22451401.1075857631320.JavaMail.evans@thyme>,37,5,Night
<21121285.1075857631342.JavaMail.evans@thyme>,2655,419,Evening
<13106809.1075857631374.JavaMail.evans@thyme>,2375,390,Afternoon
<1304703.1075857631406.JavaMail.evans@thyme>,1024,171,Afternoon
<17099235.1075857631439.JavaMail.evans@thyme>,1770,254,Afternoon
<26690544.1075857631461.JavaMail.evans@thyme>,205,36,Morning
<32338583.1075857631482.JavaMail.evans@thyme>,365,42,Night
<33438296.1075857631503.JavaMail.evans@thyme>,268,49,Morning
<27817149.1075857631527.JavaMail.evans@thyme>,6876,1121,Morning
<8922404.1075857631549.JavaMail.evans@thyme>,1283,193,Afternoon
<4099307.1075857631572.JavaMail.evans@thyme>,2677,383,Afternoon
<6609169.1075852710275.JavaMail.evans@thyme>,43,8,Morning
<25233049.1075852710475.JavaMail.evans@thyme>,292,43,Night
<30950477.1075852710497.JavaMail.evans@thyme>,386,59,Night
<8063682.1075852712973.JavaMail.evans@thyme>,9,2,Afternoon
<33515687.1075852712997.JavaMail.evans@thyme>,0,0,Afternoon
<19905101.1075852713019.JavaMail.evans@thyme>,56,9,Afternoon
<7349299.1075852713041.JavaMail.evans@thyme>,11,2,Afternoon
<5809410.1075852713063.JavaMail.evans@thyme>,85,14,Afternoon
<28923044.1075852713085.JavaMail.evans@thyme>,64,11,Afternoon
<23871245.1075852710521.JavaMail.evans@thyme>,205,27,Night
<6559056.1075852713108.JavaMail.evans@thyme>,165,32,Evening
<11753264.1075852713130.JavaMail.evans@thyme>,27,6,Night
<2170632.1075852713153.JavaMail.evans@thyme>,25,5,Night
<8153123.1075852713175.JavaMail.evans@thyme>,48,6,Night
<26794044.1075852713198.JavaMail.evans@thyme>,6,1,Afternoon
<27027893.1075852713220.JavaMail.evans@thyme>,50,9,Afternoon
<31457918.1075852713243.JavaMail.evans@thyme>,35,8,Afternoon
<29606408.1075852713265.JavaMail.evans@thyme>,0,0,Evening
<16242591.1075852713287.JavaMail.evans@thyme>,126,23,Evening
<23923531.1075852713309.JavaMail.evans@thyme>,43,8,Evening
<27241666.1075852710564.JavaMail.evans@thyme>,290,46,Night
<42804.1075852713331.JavaMail.evans@thyme>,15,3,Evening
<14777149.1075852713354.JavaMail.evans@thyme>,54,12,Afternoon
<23198954.1075852713377.JavaMail.evans@thyme>,3,1,Afternoon
<2328360.1075852713400.JavaMail.evans@thyme>,529,100,Afternoon
<8286441.1075852713433.JavaMail.evans@thyme>,0,0,Afternoon
<19336120.1075852713633.JavaMail.evans@thyme>,686,131,Evening
<7504787.1075852713656.JavaMail.evans@thyme>,4,1,Night
<1859985.1075852713679.JavaMail.evans@thyme>,304,46,Night
<21606161.1075852713701.JavaMail.evans@thyme>,43,10,Night
<8686042.1075852713726.JavaMail.evans@thyme>,0,0,Afternoon
<462337.1075852710587.JavaMail.evans@thyme>,290,42,Night
<24537690.1075852713754.JavaMail.evans@thyme>,0,0,Afternoon
<20998296.1075852713777.JavaMail.evans@thyme>,0,0,Afternoon
<26413873.1075852713800.JavaMail.evans@thyme>,42,8,Evening
<12832296.1075852713822.JavaMail.evans@thyme>,618,95,Evening
<18078951.1075852713845.JavaMail.evans@thyme>,0,0,Evening
<17563595.1075852713867.JavaMail.evans@thyme>,66,12,Night
<13003786.1075852713889.JavaMail.evans@thyme>,16,2,Night
<14620514.1075852713912.JavaMail.evans@thyme>,19,4,Night
<7885719.1075852713935.JavaMail.evans@thyme>,0,0,Night
<28828377.1075852713957.JavaMail.evans@thyme>,32,6,Afternoon
<19438088.1075852710609.JavaMail.evans@thyme>,197,27,Night
<26091180.1075852713979.JavaMail.evans@thyme>,80,10,Afternoon
<25146663.1075852714003.JavaMail.evans@thyme>,160,32,Afternoon
<21908378.1075852714025.JavaMail.evans@thyme>,22,4,Afternoon
<21338698.1075852714048.JavaMail.evans@thyme>,115,19,Night
<9742943.1075852714070.JavaMail.evans@thyme>,202,38,Night
<4017018.1075852714092.JavaMail.evans@thyme>,11,1,Night
<2506474.1075852714114.JavaMail.evans@thyme>,159,32,Night
<15501629.1075852714137.JavaMail.evans@thyme>,28,4,Night
<19282069.1075852714161.JavaMail.evans@thyme>,197,35,Afternoon
<5036143.1075852714183.JavaMail.evans@thyme>,2,1,Night
<10010447.1075852710631.JavaMail.evans@thyme>,208,25,Night
<18180299.1075852714205.JavaMail.evans@thyme>,61,11,Night
<3668637.1075852710655.JavaMail.evans@thyme>,185,23,Night
<19301008.1075852710677.JavaMail.evans@thyme>,224,25,Night
<21348776.1075852710699.JavaMail.evans@thyme>,52,9,Night
<15145857.1075852710297.JavaMail.evans@thyme>,41,6,Morning
<11338598.1075852710722.JavaMail.evans@thyme>,233,33,Night
<12209689.1075852710745.JavaMail.evans@thyme>,215,22,Night
<22897741.1075852710766.JavaMail.evans@thyme>,424,86,Night
<6555446.1075852710790.JavaMail.evans@thyme>,279,38,Night
<18195948.1075852710812.JavaMail.evans@thyme>,800,138,Night
<4215697.1075852710841.JavaMail.evans@thyme>,7144,1171,Night
<19820125.1075852710864.JavaMail.evans@thyme>,79,19,Night
<21998242.1075852710886.JavaMail.evans@thyme>,616,105,Night
<21732457.1075852710909.JavaMail.evans@thyme>,318,47,Morning
<17415012.1075852710931.JavaMail.evans@thyme>,184,24,Night
<12503605.1075852710319.JavaMail.evans@thyme>,220,30,Evening
<32360370.1075852710953.JavaMail.evans@thyme>,25,5,Night
<30508663.1075852710975.JavaMail.evans@thyme>,1405,195,Night
<13837018.1075852710999.JavaMail.evans@thyme>,392,73,Evening
<26551813.1075852711022.JavaMail.evans@thyme>,3066,517,Evening
<15937221.1075852711044.JavaMail.evans@thyme>,171,20,Night
<25401449.1075852711066.JavaMail.evans@thyme>,908,150,Night
<9123084.1075852711089.JavaMail.evans@thyme>,888,91,Night
<21474364.1075852711111.JavaMail.evans@thyme>,1201,141,Night
<8172677.1075852711136.JavaMail.evans@thyme>,7042,1063,Evening
<19894327.1075852711161.JavaMail.evans@thyme>,536,84,Evening
<30245340.1075852710341.JavaMail.evans@thyme>,622,111,Night
<27607514.1075852711183.JavaMail.evans@thyme>,765,135,Night
<8818862.1075852711206.JavaMail.evans@thyme>,220,32,Night
<8695174.1075852711228.JavaMail.evans@thyme>,83,16,Night
<10249680.1075852711250.JavaMail.evans@thyme>,152,20,Night
<31486827.1075852711272.JavaMail.evans@thyme>,64,15,Evening
<12166643.1075852711294.JavaMail.evans@thyme>,556,85,Night
<4068003.1075852711317.JavaMail.evans@thyme>,259,42,Night
<20563437.1075852711340.JavaMail.evans@thyme>,167,31,Night
<32600105.1075852711362.JavaMail.evans@thyme>,263,44,Night
<33213737.1075852711385.JavaMail.evans@thyme>,256,44,Night
<17342137.1075852710363.JavaMail.evans@thyme>,622,111,Night
<11758033.1075852711407.JavaMail.evans@thyme>,287,48,Night
<15226168.1075852711429.JavaMail.evans@thyme>,167,26,Night
<20123544.1075852711451.JavaMail.evans@thyme>,28,5,Night
<21299794.1075852711473.JavaMail.evans@thyme>,1087,186,Night
<26958136.1075852711496.JavaMail.evans@thyme>,357,55,Evening
<33459765.1075852711518.JavaMail.evans@thyme>,370,63,Evening
<19546041.1075852711541.JavaMail.evans@thyme>,1621,153,Evening
<12437191.1075852711582.JavaMail.evans@thyme>,386,69,Evening
<21317558.1075852711604.JavaMail.evans@thyme>,257,39,Evening
<23535674.1075852711626.JavaMail.evans@thyme>,230,37,Evening
<15507170.1075852710386.JavaMail.evans@thyme>,189,23,Night
<24444442.1075852711653.JavaMail.evans@thyme>,1124,193,Evening
<30838514.1075852711675.JavaMail.evans@thyme>,30,6,Evening
<21157558.1075852711698.JavaMail.evans@thyme>,579,101,Evening
<18772859.1075852711720.JavaMail.evans@thyme>,645,81,Evening
<3130394.1075852711743.JavaMail.evans@thyme>,628,78,Evening
<32743603.1075852711765.JavaMail.evans@thyme>,361,65,Evening
<29063157.1075852711787.JavaMail.evans@thyme>,260,41,Evening
<12618029.1075852711809.JavaMail.evans@thyme>,509,90,Night
<7210352.1075852711832.JavaMail.evans@thyme>,450,73,Night
<19335582.1075852711854.JavaMail.evans@thyme>,611,95,Night
<11742421.1075852710408.JavaMail.evans@thyme>,622,111,Night
<32013114.1075852711877.JavaMail.evans@thyme>,1249,184,Evening
<32656640.1075852711899.JavaMail.evans@thyme>,89,15,Morning
<21260236.1075852710430.JavaMail.evans@thyme>,190,24,Night
<33202560.1075852710453.JavaMail.evans@thyme>,622,111,Night
<25702046.1075849632104.JavaMail.evans@thyme>,1209,141,Afternoon
<28095741.1075849632148.JavaMail.evans@thyme>,7203,1171,Afternoon
<3427152.1075857593257.JavaMail.evans@thyme>,3548,443,Morning
<20742580.1075857593279.JavaMail.evans@thyme>,393,64,Morning
<23557628.1075857593301.JavaMail.evans@thyme>,2933,352,Morning
<24315276.1075857593323.JavaMail.evans@thyme>,2837,343,Morning
<7428674.1075857593344.JavaMail.evans@thyme>,244,42,Afternoon
<31242450.1075857593365.JavaMail.evans@thyme>,36,7,Afternoon
<32120952.1075857593387.JavaMail.evans@thyme>,777,107,Afternoon
<33146115.1075857593409.JavaMail.evans@thyme>,428,77,Afternoon
<16075788.1075857593431.JavaMail.evans@thyme>,96,18,Morning
<5486516.1075857593452.JavaMail.evans@thyme>,124,17,Morning
<4311338.1075857593473.JavaMail.evans@thyme>,500,93,Morning
<25145413.1075857631910.JavaMail.evans@thyme>,43,8,Night
<886235.1075857631931.JavaMail.evans@thyme>,41,6,Night
<30348780.1075857631952.JavaMail.evans@thyme>,220,30,Morning
<11029855.1075857631974.JavaMail.evans@thyme>,622,111,Evening
<24092278.1075857631997.JavaMail.evans@thyme>,622,111,Evening
<17601872.1075857632019.JavaMail.evans@thyme>,189,23,Evening
<18795844.1075857632041.JavaMail.evans@thyme>,622,111,Evening
<20336598.1075857632063.JavaMail.evans@thyme>,190,24,Afternoon
<11765483.1075857632084.JavaMail.evans@thyme>,630,111,Afternoon
<6215338.1075857632106.JavaMail.evans@thyme>,292,43,Afternoon
<6253179.1075857632127.JavaMail.evans@thyme>,386,59,Afternoon
<4707669.1075857632152.JavaMail.evans@thyme>,205,27,Afternoon
<446728.1075857632174.JavaMail.evans@thyme>,290,46,Afternoon
<25522577.1075857632195.JavaMail.evans@thyme>,290,42,Afternoon
<31654410.1075857632217.JavaMail.evans@thyme>,197,27,Afternoon
<10159474.1075857632239.JavaMail.evans@thyme>,208,25,Afternoon
<25334308.1075857632264.JavaMail.evans@thyme>,185,23,Afternoon
<21534984.1075857632286.JavaMail.evans@thyme>,224,25,Afternoon
<20381895.1075857632307.JavaMail.evans@thyme>,52,9,Afternoon
<1327580.1075857632330.JavaMail.evans@thyme>,233,33,Afternoon
<32494747.1075857632352.JavaMail.evans@thyme>,215,22,Afternoon
<7287830.1075857632373.JavaMail.evans@thyme>,429,86,Afternoon
<12889945.1075857632396.JavaMail.evans@thyme>,279,38,Afternoon
<13897976.1075857632418.JavaMail.evans@thyme>,788,136,Afternoon
<32862772.1075857632463.JavaMail.evans@thyme>,79,19,Afternoon
<18659854.1075857632485.JavaMail.evans@thyme>,616,105,Afternoon
<16448791.1075857632508.JavaMail.evans@thyme>,319,47,Night
<33422538.1075857632529.JavaMail.evans@thyme>,184,24,Afternoon
<31411838.1075857632550.JavaMail.evans@thyme>,25,5,Morning
<26883118.1075857632572.JavaMail.evans@thyme>,1416,195,Morning
<14144909.1075857632594.JavaMail.evans@thyme>,395,73,Morning
<342569.1075857632616.JavaMail.evans@thyme>,3066,517,Morning
<19755616.1075857632637.JavaMail.evans@thyme>,171,20,Evening
<11538616.1075857632660.JavaMail.evans@thyme>,916,150,Afternoon
<18459825.1075857632682.JavaMail.evans@thyme>,895,91,Afternoon
<11093392.1075857632727.JavaMail.evans@thyme>,7044,1063,Morning
<18223379.1075857632751.JavaMail.evans@thyme>,540,84,Morning
<29041949.1075857632772.JavaMail.evans@thyme>,772,135,Evening
<25269723.1075857632794.JavaMail.evans@thyme>,220,32,Afternoon
<9797238.1075857632815.JavaMail.evans@thyme>,83,16,Afternoon
<10585783.1075857632836.JavaMail.evans@thyme>,152,20,Afternoon
<9657025.1075857632857.JavaMail.evans@thyme>,64,15,Morning
<2832717.1075857632879.JavaMail.evans@thyme>,560,85,Evening
<29290327.1075857632901.JavaMail.evans@thyme>,260,42,Evening
<5467114.1075857632923.JavaMail.evans@thyme>,167,31,Afternoon
<13751800.1075857632944.JavaMail.evans@thyme>,264,44,Afternoon
<3582444.1075857632967.JavaMail.evans@thyme>,257,44,Afternoon
<13496882.1075857632991.JavaMail.evans@thyme>,289,48,Afternoon
<14149740.1075857633014.JavaMail.evans@thyme>,167,26,Afternoon
<14429635.1075857633035.JavaMail.evans@thyme>,28,5,Afternoon
<21003109.1075857633056.JavaMail.evans@thyme>,1094,186,Afternoon
<6638466.1075857633079.JavaMail.evans@thyme>,358,55,Morning
<4220642.1075857633100.JavaMail.evans@thyme>,372,63,Morning
<2272171.1075857633122.JavaMail.evans@thyme>,1591,135,Morning
<3438337.1075857633145.JavaMail.evans@thyme>,391,69,Morning
<7413575.1075857633166.JavaMail.evans@thyme>,257,39,Morning
<12363510.1075857633188.JavaMail.evans@thyme>,231,37,Morning
<24478651.1075857633210.JavaMail.evans@thyme>,1129,193,Morning
<1804674.1075857633231.JavaMail.evans@thyme>,30,6,Morning
<31518279.1075857633253.JavaMail.evans@thyme>,584,101,Morning
<3907920.1075857633275.JavaMail.evans@thyme>,646,81,Morning
<14388834.1075857633296.JavaMail.evans@thyme>,630,78,Morning
<6348554.1075857633317.JavaMail.evans@thyme>,363,65,Morning
<30615415.1075857633339.JavaMail.evans@thyme>,261,41,Morning
<29625634.1075857633360.JavaMail.evans@thyme>,514,90,Afternoon
<3814421.1075857633382.JavaMail.evans@thyme>,451,73,Afternoon
<20023100.1075857633403.JavaMail.evans@thyme>,611,95,Afternoon
<10849368.1075857633425.JavaMail.evans@thyme>,1250,184,Morning
<31985005.1075852731135.JavaMail.evans@thyme>,117,15,Night
<31656886.1075852731350.JavaMail.evans@thyme>,130,15,Night
<18222850.1075852731375.JavaMail.evans@thyme>,142,18,Night
<20153146.1075852731398.JavaMail.evans@thyme>,131,16,Night
<15503603.1075852731420.JavaMail.evans@thyme>,151,20,Night
<18892312.1075852731442.JavaMail.evans@thyme>,163,21,Night
<29991775.1075852731159.JavaMail.evans@thyme>,84,8,Night
<17098286.1075852731181.JavaMail.evans@thyme>,144,18,Night
<10740439.1075852731203.JavaMail.evans@thyme>,138,18,Night
<25270729.1075852731225.JavaMail.evans@thyme>,127,16,Night
<26712170.1075852731248.JavaMail.evans@thyme>,141,17,Night
<26707751.1075852731270.JavaMail.evans@thyme>,131,17,Night
<19535715.1075852731306.JavaMail.evans@thyme>,158,20,Night
<6646088.1075852731328.JavaMail.evans@thyme>,133,15,Night
<8767590.1075859176126.JavaMail.evans@thyme>,79,11,Afternoon
<19386891.1075859176150.JavaMail.evans@thyme>,254,44,Night
<29019620.1075859176234.JavaMail.evans@thyme>,135,26,Night
<11655878.1075859176280.JavaMail.evans@thyme>,39,8,Afternoon
<3394903.1075859176396.JavaMail.evans@thyme>,718,117,Night
<18515589.1075859175873.JavaMail.evans@thyme>,957,159,Afternoon
<2310697.1075859175920.JavaMail.evans@thyme>,0,0,Afternoon
<5232466.1075859175966.JavaMail.evans@thyme>,395,58,Afternoon
<28347452.1075863593795.JavaMail.evans@thyme>,206,30,Evening
<29812267.1075863593821.JavaMail.evans@thyme>,1636,218,Morning
<19997542.1075863593846.JavaMail.evans@thyme>,2146,333,Night
<17508930.1075863593893.JavaMail.evans@thyme>,2162,318,Morning
<4441812.1075863596083.JavaMail.evans@thyme>,206,30,Evening
<28482015.1075863596107.JavaMail.evans@thyme>,1636,218,Morning
<29310717.1075861029629.JavaMail.evans@thyme>,37,4,Morning
<8076597.1075863596733.JavaMail.evans@thyme>,206,30,Evening
<25961834.1075863596637.JavaMail.evans@thyme>,2162,318,Morning
<32279126.1075863596659.JavaMail.evans@thyme>,2146,333,Night
<7215671.1075863596708.JavaMail.evans@thyme>,1636,218,Morning
<12296501.1075863603653.JavaMail.evans@thyme>,2162,318,Morning
<3558415.1075863603606.JavaMail.evans@thyme>,2146,333,Night
<6457316.1075846655843.JavaMail.evans@thyme>,20,3,Afternoon
<13088266.1075846655864.JavaMail.evans@thyme>,50,7,Afternoon
<5305922.1075854725385.JavaMail.evans@thyme>,395,62,Afternoon
<22507635.1075854725411.JavaMail.evans@thyme>,13190,2230,Morning
<26709685.1075854725434.JavaMail.evans@thyme>,2012,264,Morning
<18487071.1075854725456.JavaMail.evans@thyme>,17,5,Morning
<31725219.1075854725477.JavaMail.evans@thyme>,1016,156,Morning
<25844631.1075854725499.JavaMail.evans@thyme>,200,37,Morning
<8603784.1075854725521.JavaMail.evans@thyme>,2924,462,Morning
<17758933.1075854725543.JavaMail.evans@thyme>,2280,358,Morning
<7721783.1075854725565.JavaMail.evans@thyme>,415,47,Morning
<25019185.1075854725586.JavaMail.evans@thyme>,29,6,Afternoon
<26859300.1075854725609.JavaMail.evans@thyme>,1997,297,Morning
<16490805.1075854725631.JavaMail.evans@thyme>,1670,241,Morning
<1360372.1075854725657.JavaMail.evans@thyme>,693,70,Afternoon
<13217153.1075854725680.JavaMail.evans@thyme>,166,28,Afternoon
<10352572.1075854725701.JavaMail.evans@thyme>,895,118,Morning
<15959582.1075854725723.JavaMail.evans@thyme>,862,108,Morning
